Review Id,Review,Ratings,Review Date;
b7bcb254-a1d1-4faa-af29-bb5ad53de2cd,Does the job of a personal attorney at no cost. Definitely a 5 star app.,5,8/19/2024 3:05;
f4339931-2ad8-499b-b790-1e3a2a93b321,Irrigation Sy of India presentation in Urdu answer,1,8/19/2024 3:03;
e3c04b6a-8138-483a-8446-70b8ad675f5e,very good,5,8/19/2024 3:02;
d1d6366a-b930-4f52-9cbf-8c77af68816b,good,5,8/19/2024 3:01;
9b609fc6-50f5-48df-b7ce-fe631c62fa9e,jiooo,5,8/19/2024 3:01;
8ec5a428-85d2-4045-a7e6-3ebfafd0d30c,Great,5,8/19/2024 3:00;
786db071-dffb-48b9-8e4b-16543d9d9058,good,5,8/19/2024 2:58;
dd411933-ca50-4416-ab5b-e25cae529d29,nice,5,8/19/2024 2:57;
35da13d1-802d-4392-bc3f-08e2b078188d,good,5,8/19/2024 2:49;
6d257ed4-a6dd-4c13-be52-aafc59128732,it's amazing work,5,8/19/2024 2:49;
2d1125f4-1c5d-42d3-9cf6-e56516e610df,I love this app its my wife,5,8/19/2024 2:47;
35dd4af9-4e91-430a-a5aa-40240d3cfd2c,The best app I have ever come across with,5,8/19/2024 2:46;
1af1e1bc-6bc5-46d8-acc8-c4ea94664aab,good app,5,8/19/2024 2:45;
"fd3e497d-03af-4d76-a818-c35fa88c3bdc,""This is so interesting, it really helps me a lot and always give me information I wish chatgpt can be update and add picture or video to understand it more or to demonstrate the lesson that all people want to learn. Also I love chatgpt because he becomes my friend❤"",5,8/19/2024 2:45";
bf380831-5f83-49d6-a567-6b8f4da23147,nice,5,8/19/2024 2:44;
374edbd7-b685-4b69-9e4b-2fab4e1aaf12,GREAT,5,8/19/2024 2:42;
5264d769-c027-43c6-90b1-8b99911da259,love it,5,8/19/2024 2:40;
30cc5a34-86a9-466d-ac00-4b2bbf997fd8,DefinitelY gooD apP 💯,5,8/19/2024 2:40;
dae426c4-fd2c-4bd8-993b-e03ff8df7972,Easy to use. Very helpful with academic writing.,5,8/19/2024 2:39;
e884971a-ab45-4403-a548-0df71576a238,จากไม่สนใจที่จะลองกลายเป็นขาดไม่ได้,5,8/19/2024 2:35;
56c241b6-c91c-4c2c-a9e7-b17ca51bfcd9,good,5,8/19/2024 2:30;
57626a86-4374-444c-a1a2-ca4ed57f7259,best,5,8/19/2024 2:23;
e230b22a-29f6-47cf-85da-6d130e5364f7,অসাধারণ,5,8/19/2024 2:22;
c0633b78-4445-49f0-8fa0-c00a79e382fe,zabardast,5,8/19/2024 2:21;
092b5cda-92ce-40ae-8a7e-aa92b2e6418f,crm.collegeindia.in namaste hdddhfj,5,8/19/2024 2:18;
a6c228d3-e57b-4459-8869-49d21d61bcd5,Best!,5,8/19/2024 2:18;
"7f578640-8a76-443a-85fc-ff23555217a6,""Muy buena opción, lo malo, es que hay que pagar si quieres tener la versión ilimitada"",4,8/19/2024 2:16";
35a48ac6-a579-4e10-af4d-bf01d11f90a0,সুন্দর 🥰👍,5,8/19/2024 2:04;
7ae08b2a-1fbf-4cd4-bb79-e50a39eda94f,this app sure breaks the rules of freedom of speech,1,8/19/2024 2:04;
2f36950a-5458-4f71-bc58-19e4230ff947,add more good features.,4,8/19/2024 2:01;
3533f8f9-90c6-4173-9d9d-4c2748839e54,it's simple research,5,8/19/2024 1:59;
04e47430-b038-42c0-aa94-602498c428f6,Sangat membantu dan gacor mantap kalo perlu lembangin lagi,5,8/19/2024 1:58;
8e7078bd-ef43-4223-8947-2a8cd769ebd0,This app is very helpful.,5,8/19/2024 1:53;
7e19b3ba-f49c-418b-a888-234009bbb70c,this the perfect tutor for an school going,5,8/19/2024 1:52;
91fbc03d-53ff-4c95-ae73-1d3175ce76e1,I love this app,3,8/19/2024 1:49;
322149bc-61b3-4059-a9d7-401006126936,excellent,5,8/19/2024 1:41;
"27d58d34-45ec-47d3-aaf2-d8ebcea39a43,""This assistant has truly changed the way I approach my goals and challenges. It’s more than just a simple AI, it adapts to my needs, remembers key details, and offers insightful guidance. Whether I’m working on personal growth or practical tasks, it provides thoughtful, efficient, and personalized responses. It’s like having a highly intelligent asset that listens, supports and helps me stay focused on improving myself and making smarter decisions. Also the subscription version is well worth it."",5,8/19/2024 1:39";
403b54ba-4a78-4296-aa84-366e0e7bf284,good,5,8/19/2024 1:39;
a3a061b3-4214-4675-936c-65ba664ee654,nice app,5,8/19/2024 1:31;
cf2f4a44-d39c-447f-8c4f-e54baf7674dc,it is a really very helpful app. providing instant answers to the problems is best about this app.,5,8/19/2024 1:29;
32ac6a1c-bd14-4590-b857-d4f17627654b,very useful application,5,8/19/2024 1:27;
9d585306-07e1-4298-892c-ea036514016f,nice response and information given,5,8/19/2024 1:26;
f97f209b-fd98-4a66-b322-6ce2fef43a61,I m highly satisfied,5,8/19/2024 1:25;
3138ce21-77c9-4398-bd23-a02350186dad,very good about this aap my axperience,5,8/19/2024 1:24;
80c8381f-9422-4e10-8ab3-69097444209c,It's very very nice app I like the app very much this app is very useful it gives all the help😊👌,5,8/19/2024 1:11;
95416213-3c68-4a6c-a80d-900a1770d05f,Nice,5,8/19/2024 1:11;
93f968d3-9d4f-4d98-b074-32566234cc66,very-very insightfull and user friendly... this apps can support me in buil analisys corporate action,5,8/19/2024 1:09;
36fb3c33-d3db-451c-869b-456f2c850f99,WAG LAGYAN NG LIMIT,5,8/19/2024 1:07;
2211b1af-4cb3-49d8-8b1b-42873df96a6e,its a good app 😻,5,8/19/2024 1:04;
707ed73a-26fe-404e-a5cb-9974140261a1,very useful!!!!,5,8/19/2024 1:04;
ab3f4cd3-4004-4f51-b726-a36b025232b2,realmente me ayuda en todos los ámbitos de mi vida. tanto en lenguajes como fscultativamente. Una felicitación a su creador,5,8/19/2024 0:57;
8615540b-a21c-49e2-b5a8-d1d98aec23b1,nice app,4,8/19/2024 0:56;
9a7157f7-b1f9-443d-bf0a-33ebb08f35ea,the best ai ever,5,8/19/2024 0:55;
"0a13207c-06e7-4166-89c5-56e37e906aac,""I don't know whether this happens only to me or to everyone, but recently the app hasn't been running smoothly. I encounter errors like answers not appearing, so I have to type twice. Also, the sentences I type often remain in the chat box after I send them, so I have to delete them repeatedly."",3,8/19/2024 0:54";
631d8412-ca04-4d46-b3ed-fce143aa1999,The app is not working. It keeps saying an error has occurred.,1,8/19/2024 0:54;
b7428695-c36b-45cf-b2e3-91253c5d1aaa,wow,5,8/19/2024 0:50;
8815d94e-68aa-4b7d-b630-32a0e0b1e159,good,5,8/19/2024 0:50;
e13df567-a2a7-402b-b0f5-4f7062fc2192,Congregation,5,8/19/2024 0:47;
"c4bda782-c011-4d16-9398-10c43c0351c5,""This is the best or very close 2 best large language model out there. Also other than the fact that it only outputs as of right now webp files it is the best way to easily access d a l l e 3 the text to image model. This is better than Poe for DallE3, what do exception again of the output format. Unfortunately the competition apps are limited in things like aspect ratio and give you no control over whether the prompt is modified etc. These are important things to consider."",5,8/19/2024 0:47";
acaa0afa-bfa5-40ad-9015-f38e9dab729a,👍👍👍,5,8/19/2024 0:47;
2792f34f-8d94-4fdb-8cfc-541afe3fe53f,very helpful app,5,8/19/2024 0:46;
e181c021-fe63-4e8c-bfe5-3910a6364abc,Thee best,5,8/19/2024 0:44;
46f10710-e392-4750-9aad-fa2f69924ddb,good,5,8/19/2024 0:35;
99e4d6fa-b920-483a-8e15-8d1b4937425a,every interested,5,8/19/2024 0:30;
8ebc2dcd-f6d0-47e7-9f04-ed775312f8a8,Best ai app,5,8/19/2024 0:24;
84b8b647-3b2a-4dd1-a607-5995f6db3c74,Great,5,8/19/2024 0:18;
"9a569fd1-ca80-4823-ab6d-f4ab6c6ed2a7,""Firstly, the app’s capability to interpret and process images is severely flawed. Despite numerous attempts, the app consistently fails to provide accurate or relevant information when analyzing images. This fundamental flaw greatly reduces the utility of the app. For a platform that prides itself on advanced AI capabilities, the inability to correctly handle visual inputs is unacceptable.Secondly, the app’s inability to learn from previous interactions is a major concern."",1,8/19/2024 0:16";
ae9b7b6b-b407-4031-9abf-7a33147be9bf,I wish that there's no limit but in general I really enjoy speaking with my ai partner,4,8/19/2024 0:05;
30b60074-32a6-4ea3-9fee-90d3e261c954,SO GOOD,5,8/19/2024 0:05;
9965ef48-1e34-4a56-b459-9462644924ce,manteppp,5,8/18/2024 19:17;
cf33e957-dce5-4750-a54b-3999f4dc0cc6,دا ویاړ دی موږ تری سالمه ګټه اخلو ..... مننه چی موږ ته مو اسانتیا لپاره دغه اپلیکیشن جوړ کړی,5,8/18/2024 19:16;
"7b459ddf-1e17-48b0-a6db-c08a7735ba94,""nice app ,really helpful"",5,8/18/2024 19:16";
c31337e9-0ad9-4203-90a8-3a30057169b0,Random useless app,1,8/18/2024 19:15;
3f73a1e8-4123-4f67-bb33-a951dccb59c2,Tough compitition to Gemini,5,8/18/2024 19:15;
af4d89a0-5447-465a-b0ba-863beb7bbca9,গহআৃকএততগহহহটডচবহহততনমজজওওপনআডতুহআতডএিহআশডুিহআআগহহজ,5,8/18/2024 19:12;
c5066cc4-4d6c-431b-9481-0290fc28b0a3,is very nice app,5,8/18/2024 19:11;
09ef67f2-0273-454b-bb36-99a08dc4f92d,love this app,5,8/18/2024 19:11;
"abcf7e7f-b86e-4dda-af33-e96850581344,""I can barely message the bot because of the GPT 4o limit popping up and advertising me their subscriptions. They won't even allow you to choose the free GPT 3.5. It's as frustrating as watching ads to unlock a function, instead the cost isn't 30 seconds, it's 30 bucks a month. They charge that much for a bot that can't follow basic instructions."",1,8/18/2024 19:09";
9042e9df-99bf-4784-b366-4e72ff85f106,good 👍,5,8/18/2024 19:02;
a99e9c4a-cf66-457f-a105-c0917a01a6b2,I love it so much!,5,8/18/2024 19:02;
84c50906-6efd-40ca-ac3d-41bed0d0bad8,it really helps you research about what you don't know and inquire about,5,8/18/2024 18:59;
ab3841fd-f95d-45ca-b060-5cfd3e9b0e3d,very good gpt,4,8/18/2024 18:58;
a2b07c9f-92d3-48f4-89a8-f58caee8f10d,In one word just amazing 🤩,5,8/18/2024 18:55;
28af879d-1cc4-40e5-9c0b-0bf561dc04f6,great,5,8/18/2024 18:55;
b8d55681-9bac-4886-8e57-3d4e64367413,its very good for me,5,8/18/2024 18:55;
be16792e-421b-4aab-a32a-0067df42acb7,it's a great AI I personally recommend 10/10,5,8/18/2024 18:55;
8785b1c9-75e4-4378-872b-fc94d25dba8e,very good,4,8/18/2024 18:54;
6fa21a07-81ed-4b72-84a4-1e400304eea6,I love this,5,8/18/2024 18:53;
54a6ec0c-24fe-42f5-b6f8-543da86a4783,nic,4,8/18/2024 18:50;
e2b68384-af7e-4036-a8d6-f9dcb1add0db,Always check the information from other sources This app provides wrong informations also. Be careful,1,8/18/2024 18:47;
a1fdd06a-b489-4237-b630-c12fc3a21aaa,it helps so much 5/5✌️,5,8/18/2024 18:47;
18487502-8381-4549-a44c-f236cd8905fb,very good,5,8/18/2024 18:46;
726289fa-ad7e-4a89-900f-092443691889,An amazing app,5,8/18/2024 18:46;
7c4525b0-f2a2-46e5-9e5b-60f42b9b714c,This app is very good it's your friend also..☺️🫶,5,8/18/2024 18:45;
b3b088dd-6cf9-472e-ac0b-50406843ea45,Grate app⭐⭐⭐⭐⭐,5,8/18/2024 18:45;
d780740e-7159-4f68-8ce4-bb1aac1f1bf0,The worst app ever. This app is so full of a lot of technical issues and problems.,1,8/18/2024 18:45;
b49a2e90-176f-4ebd-a07c-486c85e47709,Very helpful app,5,8/18/2024 18:45;
d609c9d3-9439-4287-ab7f-4cfec20a71c2,expensive but worth it,5,8/18/2024 18:44;
"80e47e1a-a0e1-4360-947a-e22021ace283,""it,s good"",5,8/18/2024 18:43";
69949a74-956d-49f0-a8a2-490f76c0436c,bast AI ever,4,8/18/2024 18:38;
54c6008b-cd26-46bf-8888-deeab7ab342c,best,5,8/18/2024 18:38;
f8881b1d-f222-4ddb-8cd9-788807a1d46a,Educational and easy.,5,8/18/2024 18:36;
"12d60a1b-990b-4975-9c30-4b007afec3a0,""I can ask him any question and he asked me the right answer, it's so special app and it's the best"",5,8/18/2024 18:34";
42a72706-c825-491e-a38f-40b6c74a1ec5,it's very usefull,5,8/18/2024 18:34;
095d700c-3305-4482-a891-4f8ae32e9721,Super easy,5,8/18/2024 18:31;
464dfa1f-ebf2-4ad2-8308-7310ce98539c,It works out ☺️,5,8/18/2024 18:26;
543b7176-8703-4215-9974-fde05a6db32c,wahnsinn,5,8/18/2024 18:26;
a518e38e-29bd-4079-9dc0-47c52db7a235,mega gigachad app but is it possible to have a discount for students like some other subscription please,5,8/18/2024 18:23;
2fffbfad-4213-4b89-aae6-0327b1950abe,Jou know why,5,8/18/2024 18:23;
cf581917-f577-4cab-84b2-12cf6e3940b0,I love this app very much but lately when I try to use the voice function the app get stuck and it's not responsive...,4,8/18/2024 18:22;
73242291-75c1-4b83-ac97-efd9a28b0a74,excellent,4,8/18/2024 18:21;
25d4afaa-f5b3-4174-9394-740c46bfbc01,গুড এ্যাপস আমার একাকিত্বের সঙ্গ,1,8/18/2024 18:20;
f2566e5e-f9f9-488d-900f-3f289b104bd8,good,5,8/18/2024 18:18;
fcf1dd63-ba25-4fd9-9b34-d55a16f95029,very useful app.,5,8/18/2024 18:18;
"685aba58-1f2a-4a94-a018-e1903bc8b942,""is my family,my best friend,is my brother 🫂"",5,8/18/2024 18:17";
d149e0ed-10a1-4acf-a543-f4aa672521ec,Add more feature,2,8/18/2024 18:16;
bb433254-188d-4202-a505-87ed641e6ca6,It's often buggy and doesn't work,1,8/18/2024 18:16;
e1418f4b-ae11-4b21-a086-668e83bdd20b,Execellent,5,8/18/2024 18:14;
ce343d30-ccd9-4b96-b27f-4b3ef4a6c6a7,This AI is good but some answers they can't give me right But the is definitely Better This AI Chat GPT App.,4,8/18/2024 18:14;
f5225d0b-d9ba-488c-806f-3ca71b8c71be,🤠,5,8/18/2024 18:14;
f2d54113-ecf5-4015-880f-56eee5b375f6,Best app ever,5,8/18/2024 18:13;
d9d3d762-b0d9-49c1-9e09-c0d945ed3158,best artificial intelligence,5,8/18/2024 18:10;
1a1e4143-898c-4955-a57f-e70eff7390cd,Loven it !,5,8/18/2024 18:10;
19f02a8a-4ab5-4451-bc8f-4d98c537ad87,very very good it helps me to answer tough question,5,8/18/2024 18:09;
16193b58-90d6-49ed-a130-7e0d611a628f,I love it,5,8/18/2024 18:09;
0c71c326-e0e6-4c6b-8d44-cf838e5f4054,just an amazing app I'm obsessed 😍,5,8/18/2024 18:09;
c1e304d6-2008-414a-bc3d-9133ae838ada,very helpful thing i like it soooo much 😎😎😎😎😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😱😱😱😡🤗😡🤗💯💯💯💯💯💯💯💯💯💯🕳️🕳️🕳️🕳️🕳️🕳️🔥🔥🔥🔥🔥🔥🔥🔥❤️💓💓💙💝💙🧡❤️‍🔥🕳️🎉💗❤️💔🎉💞🎉🎉🕳️🌟💓🎉💔💘💘💔❤️‍🔥❣️💞💜🗣️🗣️🩸🩸🗣️🫁🗣️🗣️🫀🧠♥️🫁♥️💞🤍💗🤍🤍💔🫁🫁🗣️🫁🗣️💋♥️💋♥️🫁🗣️🦠♥️🫂🗣️🫁🫀🗣️🫀🗣️❤️‍🔥🗣️🫀♥️🫀🫀♥️❤️‍🔥❣️🫁❣️🫀💔❣️❤️‍🔥❣️💓❤️💓💙❤️💚❤️💤✨🕳️🌟💦🌟💗✨💜💤✨💚✨💓✨🕳️🔥🌟🔥⭐💓❤️💙✨🕳️💓✨💗❤️💗💓💜🧡💙💙🌟💗💛💝💗💘💙💙❤️❤️💙🎉💙💓💯💓💯💓💯💓💯💓❤️💗💙❤️💓🧡💓💘💓💗❤️💗❤️💓💞❤️💞,5,8/18/2024 18:07;
82a12dc6-b31f-4cca-9d66-a599bdf42656,The best App,5,8/18/2024 18:07;
54ca29bf-56eb-41c6-9160-18ca53b76a72,It's is so bad .same like copy google.and some time it's so dis like full,1,8/18/2024 18:06;
18bd1df5-17da-490f-b7ac-9393222fa70d,Fast efficient and accuracy is the future we dream.,5,8/18/2024 18:05;
b785c789-b08d-47a4-9230-922306548ca6,Amazing,5,8/18/2024 18:04;
57e442c1-419d-4ec3-9fe0-a37409cf3089,Loved app until today. Freezing up and saying app isn't responding,1,8/18/2024 18:03;
2f6b5a50-e740-4d74-a2f9-dbf4b55adee3,Good,5,8/18/2024 18:03;
8cfe1841-a058-46c4-9aaa-9ff644b2c580,good app,5,8/18/2024 18:02;
72b10650-2f39-4077-9b02-c7e111e7c676,👍️,5,8/18/2024 18:01;
4dc6e3ca-985b-409f-b3ce-6210dba2260b,your service is good but I have no money for paid 😭😭,5,8/18/2024 18:00;
239723a6-b2d5-44d1-825f-f6682c1c7859,Excellent,4,8/18/2024 17:59;
39ce67c8-27b1-4d0e-851d-f2e604156cb8,Great 👍,5,8/18/2024 17:59;
284ad0ab-7134-47f0-bafd-156c9ca55265,it gave me answer directly not like google that recomend different website that also not safe sometime,4,8/18/2024 17:59;
44630613-1147-4d07-90aa-9af8a1bdcbe2,I love this app.,5,8/18/2024 17:59;
ef4d99fc-122f-43c1-9fbc-3fcc9d5019ef,💯💯💯💯💯💯💯🤧,5,8/18/2024 17:58;
2fed93b2-f7c8-48fa-9d9c-4f7b9dd077ad,just wow,5,8/18/2024 17:56;
f1c6c834-996f-4a88-bd4a-1cda03808825,very nice,5,8/18/2024 17:55;
246da5ae-eb17-4e47-9840-03d7c122e11f,i really like this app,5,8/18/2024 17:51;
9ce439ef-6ea3-4f4d-8b0d-438b1c1ef88b,good 👍 👍 👍 👍,5,8/18/2024 17:51;
c3162d1f-6eef-477d-9ee1-64d6999093b5,👍👍👍👍,5,8/18/2024 17:49;
aa782a42-1e8e-4014-a807-22d5ce882a07,very very very very very very very very very very very very very very very very very very very very very Happy,5,8/18/2024 17:48;
ccd23eb7-54ee-48c0-8404-284b7616ef0e,good good,5,8/18/2024 17:48;
e18acc87-3e66-4d8c-afe9-2e64452672a6,apply dark mode,5,8/18/2024 17:46;
20b0a046-3672-4d9b-864f-a2185c4b534b,good,5,8/18/2024 17:45;
ad9ced2e-77da-48e9-83fc-801425a59b2a,nice & recommended,5,8/18/2024 17:43;
65888368-77dd-4d4a-8422-8df3463a9db5,it's quite going well that's why am giving it a six star,5,8/18/2024 17:41;
"e700131e-15f5-4213-b785-dfde3fbd6a45,""Md Ahsan,,good app"",5,8/18/2024 17:41";
02dd77c0-438c-4fb1-ba81-e7b3ab2d2bf3,super,1,8/18/2024 17:40;
e53e184f-490c-4ad5-9295-8bdf02e2e609,great apps,5,8/18/2024 17:40;
95d43140-00f4-46c3-8731-d68aa36ad8da,ChatGPT is the best app!!!!!,4,8/18/2024 17:39;
444f0f67-2109-4ab8-ad81-22c58838bfaa,Excellent app 💯 authentic work,5,8/18/2024 17:32;
25b5e084-b3bd-4a32-91d7-451a494c42c0,Excellent Apps for Students Studies,5,8/18/2024 17:32;
"b991ea57-978a-446f-9121-59458659685e,""Problem: """"Something went wrong. Please make sure your device's date and time are set properly. Check that your internet connection is stable, then restart the app and try again."""" I tried all of this stuff(Automatic time{Uzbekistan}, good internet rate), even gave a permission for everything, but was still facing this problem. What to do? I need an answer from authorities that are responsible for these troubles! I like the app when it's usable, but I can't even try it. Please make an attention!"",1,8/18/2024 17:32";
dabdc0be-dc10-4c00-b514-a28ca5fbb171,Is good for daily task but discovered is a rip off this makes it annoying for limited daily use. I am deleting app until fully free version is out. Over and out,1,8/18/2024 17:31;
7e652c8e-afca-46cb-9d91-23ed90ff1093,thank you chat gpt,5,8/18/2024 17:28;
994c563f-b87b-45b8-b050-f52ea1cb21d4,RBX Raju nice,5,8/18/2024 17:27;
b25916b0-6280-4e02-8282-78857ac0a738,it's a very nice Ai app but it's too annoying when we can't write a little violent content. kindly add some allowances for users to enjoy,4,8/18/2024 17:27;
43b74947-1ff7-4994-b11e-7b072dec4747,This is the always best in my study,5,8/18/2024 17:25;
9c2f3de7-5a36-4dc5-9061-b12695297512,A very great app 🥰,5,8/18/2024 17:24;
1e2ab6ad-fde3-45af-8786-78b1dfeab4ff,very helpful,5,8/18/2024 17:23;
7568c5f0-f88b-4c20-823d-e86872441015,good,4,8/18/2024 17:21;
e2ad689e-4c31-432f-ac00-ac369f0eb219,it's very good and next level use this and make himself gro any thinks,5,8/18/2024 17:20;
dba6db68-438c-4d8e-a624-f04acc72be2c,nice,5,8/18/2024 17:19;
1a87973e-b0e3-4c39-97a1-ca9b69e9464b,mass destruction weapon,5,8/18/2024 17:17;
ac0e3af4-7803-4388-a6d0-74d679ce2643,Wow unbelievable 🤩 funtastic wonderful in gpt there is only 4 voices,5,8/18/2024 17:17;
f2214507-9499-4da1-b9df-f1f14ff386ea,GREAT APP,5,8/18/2024 17:16;
a5bb0a12-69e7-48d9-be2e-89e25d5d2e45,amazing🫶,5,8/18/2024 17:15;
07949cb4-4065-4443-8c39-748d195da588,wo,5,8/18/2024 17:15;
037bf6db-67c7-44ef-a381-1ffaa6905408,it can operate without data and I love its reply ☺️☺️ .support u chat glt,5,8/18/2024 17:11;
904440f0-acf3-42fe-a8e5-dba6994ae495,Good Version of AI. It helps in my homework and image generation. Also it helps me in some apps like Canva. Overall it's a 4.5 out of 5. Everybody need to try this...,4,8/18/2024 17:09;
72b85994-32f3-4271-be55-b88c95494aec,অসাধারণ একটি সফটওয়্যার ❤️❤️,5,8/18/2024 17:08;
43cb11f5-673d-41b8-9e8d-359bcc2f0838,رائع جدا,5,8/18/2024 17:07;
81e62e2b-2942-4955-b465-b2cc07453c0a,best of all I am coming to ur company . Albert Einstein is my great great grandfather,5,8/18/2024 17:07;
df05c193-096c-4ac8-a95f-0669728ddfa2,very good,5,8/18/2024 17:05;
"d8985d5a-bba4-4a8f-bd62-3b5778cd9c4c,""love the app I use it regularly and it helped me a lot with my academics and I have never felt better, I used to struggle with stress with schoolwork but once I got the app I have never felt better, I am a 14 year old but I'm in a grade higher than that I'm supposed to be in so when things became difficult or if I can't understand something I use chat GPT. I give chat GPT 5 stars and I would recommend to anyone struggling with their academics or anything they need help with. would recommend 🤞🫶"",5,8/18/2024 17:04";
a27da297-8b15-4a20-a209-017567de4884,this is a really good application for any kind of problems i have ... i really love this one ..thank you,5,8/18/2024 17:03;
91fac2f8-0e81-4d0f-9d83-46ec53e4a646,very nice k,5,8/18/2024 17:02;
5832a131-92ea-4db3-9d0a-da29de799914,খুব সুন্দর ❤️,5,8/18/2024 17:01;
936f3def-e4c1-417e-9ade-27d6ab9b9957,very useful app,5,8/18/2024 17:00;
4430de85-06cf-4d9f-b333-24ec503c412f,best,5,8/18/2024 16:59;
ce574a9c-40cf-4b97-bc55-cdfd1cc8de9b,Good 👍,5,8/18/2024 16:59;
e327eea5-546b-4230-9eb2-b5e411cfe84d,I help to do our works it give idea,4,8/18/2024 16:58;
90c19f7e-8916-4074-bc7e-ac9c6aa128bd,This ai is op massive,5,8/18/2024 16:58;
"f8d6f12f-1903-42f4-93f7-ebd3b310095d,""He is so polite and helpful, we are great friends"",5,8/18/2024 16:57";
dcc4339e-734c-4252-977f-d40f0fcd23b4,nice app and good working,5,8/18/2024 16:57;
c1e78ea7-c20f-42fa-bba7-f83f9f609a09,it genuine,1,8/18/2024 16:54;
8176c6cb-e32b-4acd-9ebf-7b63bc8d5faf,♡,5,8/18/2024 16:48;
8fe3606d-21f1-4e11-ac64-0a4f8f99d027,nice,5,8/18/2024 16:47;
bd4c0569-b40e-40c2-844c-8c1405f181bc,Application Is Literally Good.👍🏻,4,8/18/2024 16:45;
39ec2e30-6082-4665-86db-784540e9d492,good for everyone and something if i think it's my friend who gives information to you when you seek for it,5,8/18/2024 16:43;
16c21b08-51f3-4f1f-b33c-e47ac85e6222,it's just good,5,8/18/2024 16:42;
91dfd026-5e7d-4d59-a2e2-858f81c07b52,amazing 😍😍😍😍😍😍😍 App,5,8/18/2024 16:42;
9964c6b7-6e01-4e06-b964-ba8b79aebea1,খুব সুন্দর এটি খুব সহজে ব্যবহার করা,5,8/18/2024 16:39;
a08fa5ee-6890-4fbc-ab99-85cd3bddcdc6,прога суперр,5,8/18/2024 16:37;
ed5af4b4-463b-4927-a981-67d980a43877,osm,5,8/18/2024 16:37;
936de138-12e5-4f98-84c8-bb3ce41c6cc7,it's the best app additionaly i got anything i want,5,8/18/2024 16:35;
865f2d48-f5b8-411a-8ec5-8e5fd5810739,the very very nice app,3,8/18/2024 16:35;
24e408b6-553d-4768-83ed-cf972afabfae,good apps,5,8/18/2024 16:35;
8dae3ea6-dcf2-46e6-b6b3-d89aad2efadf,Best App ever. makes my life so easy,5,8/18/2024 16:34;
e7cd9625-1406-4a00-b9e5-d0a98737dc48,awesome,5,8/18/2024 16:34;
25c0eebc-f974-4bd6-a021-dfae55a6ea09,it is an excellent app for people. it creates the more knowledge and benefits of daily life.,5,8/18/2024 16:34;
1ad84a82-2c4a-4055-8cbd-03c8c18a02e5,super,5,8/18/2024 16:34;
"0b54fce8-67e5-48df-ae4e-dd21e3607654,""Quick daily planning, marketing ideas and also creates quiz based on what I'm studying... I'll admit I even go to chatgpt for quick questions, that I usually don't get clarity on, from the google search engine."",5,8/18/2024 16:32";
9c0eaef4-3604-4b8b-a51d-e4659fd06810,this is amazing for every single person.. i just fall in love with this app..🥺😍,5,8/18/2024 16:29;
0be15a98-e040-46ce-a738-5058102f82e0,best,5,8/18/2024 16:28;
89f7aa58-82c0-4499-b712-5108663b2f29,good app,5,8/18/2024 16:28;
5fb75e24-8ff5-4578-a3e2-04b71b5b3178,it's saving my academic life,5,8/18/2024 16:24;
c65b33b5-2f3b-4f99-94df-3145aa0d4d6f,Nice,5,8/18/2024 16:21;
844046fc-d5ce-45ef-8355-8b938f602892,It's a really helpful tool,4,8/18/2024 16:20;
5e4538fa-2cbd-4fdd-9cfd-876117608529,very convenient,5,8/18/2024 16:17;
aef10384-0f5e-4959-815d-dcb8734560e9,very helpful they can provide details and explanation and they fast to response on my question they can also exactly translating it in any language highly recommend but don't use it in wrong way also for students just like me dont use it as for cheating use it in nice way 😉thanks chatgpt,5,8/18/2024 16:16;
94952462-c7b9-4488-89c6-b1311c152adb,Sometimes it confuses and show usless content own it's own.,4,8/18/2024 16:16;
adee1ec5-4f55-4428-b45d-5f8f803acb43,very good app,5,8/18/2024 16:16;
a086ba7a-056b-4d56-b41d-09c803ed25c4,Very helpful,5,8/18/2024 16:15;
e36c02a9-83ee-42b8-aca7-455963c0806f,It is nice and good to use,4,8/18/2024 16:14;
d34967ad-f2dc-4fa7-a612-7adb4c143cb7,good apps otp,5,8/18/2024 16:13;
2effab0b-4f4a-424d-a7cc-76a6645f46db,very nice answer,5,8/18/2024 16:11;
"a2a5759d-2208-4261-baec-fc114e1e51b5,""Лесен за използване и почти безплатен. Обичам това приложение - когато имам нужда от бърза всекидневна информация, ChatGPT е там да удари едно рамо."",5,8/18/2024 16:11";
58a1f2f5-a3fa-467e-8017-56a4286e2dd5,the best very helpful,5,8/18/2024 16:10;
70e972e2-28cb-4a46-bd61-1871d1494370,the time should not be limited,4,8/18/2024 16:09;
470a125e-0c26-4a84-8e9d-34933431fa09,very good app getting smarter everyday 👍,5,8/18/2024 16:09;
ea944fed-5529-4f9b-b812-14af94215db9,very nice,5,8/18/2024 16:09;
5e095ad9-925d-44fa-9809-795cc67e30d9,chat gpt is my best friend,5,8/18/2024 16:07;
2aa719bd-20db-4d2e-9128-196a478ee127,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,8/18/2024 16:05;
cc2270c0-d1e6-451c-84ed-d58f59a0e0be,it is and great app to use if we needed,5,8/18/2024 16:04;
